name,value,rarity,weight,image,desc
Chevrolet Nova Super Sport 396 1969,40000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f0/FH6_Chevrolet_Nova_Super_Sport_396.png/revision/latest/scale-to-width-down/1200?cb=20260516173036,
Ford FPV Limited Edition Pursuit Ute 2014,40000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/06/FH6_Ford_FPV_Limited_Edition_Pursuit_Ute.png/revision/latest/scale-to-width-down/1200?cb=20260516173945,
Honda S800 1970,40000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6a/FH6_Honda_S800.png/revision/latest/scale-to-width-down/1200?cb=20260516175044,
Mazda RX-7 Type R 1992,40000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1c/FH6_Mazda_RX-7_Type_R.png/revision/latest/scale-to-width-down/1200?cb=20260516175534,
Nissan Fairlady Z Version S Twin Turbo 1994,40000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e7/FH6_Nissan_Fairlady_Z_Version_S_Twin_Turbo.png/revision/latest?cb=20260511234506,
Nissan Figaro 1991,40000,TREASURE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e0/FH6_Nissan_Figaro.png/revision/latest?cb=20260516180431,
Nissan Silvia K's 1989,40000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/3f/FH6_Nissan_Silvia_K%27s_1989.png/revision/latest/scale-to-width-down/1200?cb=20260516180639,
Cadillac ATS-V 2016,41000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/33/FH6_Cadillac_ATS-V.png/revision/latest/scale-to-width-down/1200?cb=20260516172656,
Nissan Skyline GTS-R 1987,41000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d9/FH6_Nissan_Skyline_GTS-R.png/revision/latest/scale-to-width-down/1200?cb=20260516180650,
Audi RS 6 2009,42000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ea/FH6_Audi_RS_6_2009.png/revision/latest/scale-to-width-down/1200?cb=20260516172220,
Ford Transit SuperSportVan 2011,42000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/59/FH6_Ford_Transit_SuperSportVan.png/revision/latest?cb=20260516174009,
Toyota 4Runner TRD Pro 2019,42000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/de/FH6_Toyota_4Runner_TRD_Pro.png/revision/latest?cb=20260516181423,
BMW M3 2008,43000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/bd/FH6_BMW_M3_2008.png/revision/latest/scale-to-width-down/1200?cb=20260516172633,
Chevrolet Silverado LT Trail Boss 2020,43000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/08/FH6_Chevrolet_Silverado_LT_Trail_Boss.png/revision/latest?cb=20260516173038,
Honda Civic Type R 2023,43000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/2b/FH6_Honda_Civic_Type_R_2023.png/revision/latest/scale-to-width-down/1200?cb=20260516174801,
Cadillac XTS Limousine 2013,44000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/98/FH6_Cadillac_XTS_Limousine.png/revision/latest?cb=20260516173003,
Dodge Charger SRT Hellcat 2015,44000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/2a/FH6_Dodge_Charger_SRT_Hellcat.png/revision/latest/scale-to-width-down/1200?cb=20260516173318,
Nissan Silvia Spec-R 2002,44000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/07/FH6_Nissan_Silvia_Spec-R.png/revision/latest/scale-to-width-down/1200?cb=20260516180643,
Alfa Romeo Giulia Quadrifoglio 2017,45000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/9e/FH6_Alfa_Romeo_Giulia_Quadrifoglio.png/revision/latest/scale-to-width-down/1200?cb=20260516171729,
Alumicraft Class 10 Race Car 2015,45000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/fa/FH6_Alumicraft_Class_10_Race_Car.png/revision/latest/scale-to-width-down/1200?cb=20260516171736,
Ford F-150 XLT Lariat 1986,45000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b0/FH6_Ford_F-150_XLT_Lariat.png/revision/latest/scale-to-width-down/1200?cb=20260516173934,
Ford Mustang GT 2024,45000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5b/FH6_Ford_Mustang_GT_2024.png/revision/latest/scale-to-width-down/1200?cb=20260516174718,
Plymouth Barracuda Formula S 1968,45000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6a/FH6_Plymouth_Barracuda_Formula-S.png/revision/latest/scale-to-width-down/1200?cb=20260516180834,
Toyota GR Corolla 2023,45000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5c/FH6_Toyota_GR_Corolla.png/revision/latest?cb=20260516181438,
Toyota GR Supra 2020,45000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5a/FH6_Toyota_GR_Supra.png/revision/latest/scale-to-width-down/1200?cb=20260516181440,
GMC Syclone 1991,46000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b2/FH6_GMC_Syclone.png/revision/latest/scale-to-width-down/1200?cb=20260516174735,
Nissan 370Z Nismo 2019,46000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e4/FH6_Nissan_370Z_NISMO.png/revision/latest?cb=20260516180425,
BMW M5 2003,47000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a8/FH6_BMW_M5_2003.png/revision/latest/scale-to-width-down/1200?cb=20260516172643,
Lotus Elise Series 1 Sport 190 1999,47000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/48/FH6_Lotus_Elise_Series_1_Sport_190.png/revision/latest/scale-to-width-down/1200?cb=20260516175339,
BMW M5 1995,48000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ab/FH6_BMW_M5_1995.png/revision/latest/scale-to-width-down/1200?cb=20260516172642,
Hyundai i20 N 2021,48000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/3f/FH6_Hyundai_i20_N.png/revision/latest/scale-to-width-down/1200?cb=20260516180630,
Land Rover Range Rover Sport SVR 2015,48000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/25/FH6_Land_Rover_Range_Rover_Sport_SVR.png/revision/latest/scale-to-width-down/1200?cb=20260516175331,
Chevrolet K-10 Custom 1972,49000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c0/FH6_Chevrolet_K-10_Custom.png/revision/latest/scale-to-width-down/1200?cb=20260516173034,
Audi RS 4 Avant 2018,50000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/31/FH6_Audi_RS_4_2018.png/revision/latest/scale-to-width-down/1200?cb=20260516171802,
Ford Bronco Raptor 2022,50000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b0/FH6_Ford_Bronco_Raptor.png/revision/latest/scale-to-width-down/1200?cb=20260516173922,
Ford F-150 Raptor R 'Welcome Pack' 2023,50000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6e/FH6_Ford_F-150_Raptor_R_Welcome_Pack.png/revision/latest/scale-to-width-down/1200?cb=20260516173929,
Honda Civic CRX Mugen 1984,50000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5f/FH6_Honda_Civic_CRX_Mugen.png/revision/latest/scale-to-width-down/1200?cb=20260516174750,
Mercedes-AMG SLC 43 Final Edition 2020,50000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6c/FH6_Mercedes-AMG_SLC_43_Final_Edition.png/revision/latest?cb=20260516175602,
Mercedes-Benz X-Class 2018,50000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a1/FH6_Mercedes-Benz_X-Class.png/revision/latest/scale-to-width-down/1200?cb=20260516175619,
Mitsubishi Montero Evolution 1997,50000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d1/FH6_Mitsubishi_Montero_Evolution.png/revision/latest/scale-to-width-down/1200?cb=20260516180414,
Polaris RZR Pro XP Factory Racing Limited Edition 2021,50000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/77/FH6_Polaris_RZR_Pro_XP_Factory_Racing_Limited_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516180837,
SIERRA Cars RX3 2021,50000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d6/FH6_Sierra_Cars_RX3.png/revision/latest/scale-to-width-down/1200?cb=20260516181159,
Audi RS 3 Sedan 2020,52000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/76/FH6_Audi_RS_3_Sedan.png/revision/latest/scale-to-width-down/1200?cb=20260516171800,
Ford Focus RS 2009,52000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/11/FH6_Ford_Focus_RS_2009.png/revision/latest/scale-to-width-down/1200?cb=20260516173941,
Ford Mustang GT Coupe 1965,52000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d8/FH6_Ford_Mustang_GT_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516174719,
Dodge Challenger SRT Hellcat 2015,53000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/26/FH6_Dodge_Challenger_SRT_Hellcat.png/revision/latest/scale-to-width-down/1200?cb=20260516173313,
Plymouth Fury 1958,53000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Plymouth_Fury.png/revision/latest/scale-to-width-down/1200?cb=20260516180836,
Ariel Nomad 2016,54000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Ariel_Nomad.png/revision/latest/scale-to-width-down/1200?cb=20260516171740,
BMW M5 2009,54000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5f/FH6_BMW_M5_2009.png/revision/latest/scale-to-width-down/1200?cb=20260516172644,
Toyota GR Yaris 2021,54000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a2/FH6_Toyota_GR_Yaris.png/revision/latest/scale-to-width-down/1200?cb=20260516181441,
Audi RS 7 Sportback 2013,55000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6f/FH6_Audi_RS_7_Sportback_2013.png/revision/latest/scale-to-width-down/1200?cb=20260516172606,
BMW M4 Coupé 2014,55000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/04/FH6_BMW_M4_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172638,
Cadillac CT4-V Blackwing 2022,55000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/84/FH6_Cadillac_CT4-V_Blackwing.png/revision/latest?cb=20260516172658,
Chevrolet Camaro Z28 1970,55000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/2d/FH6_Chevrolet_Camaro_Z28_1970.png/revision/latest/scale-to-width-down/1200?cb=20260516172708,
Chevrolet Camaro ZL1 2017,55000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/06/FH6_Chevrolet_Camaro_ZL1.png/revision/latest/scale-to-width-down/1200?cb=20260516172713,
Honda S2000,55000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/22/FH6_Honda_S2000.png/revision/latest/scale-to-width-down/1200?cb=20260516175046,
Lancia Delta S4 1986,55000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7b/FH6_Lancia_Delta_S4.png/revision/latest/scale-to-width-down/1200?cb=20260516175327,
RIVIAN R1T 2021,56000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d5/FH6_Rivian_R1T.png/revision/latest/scale-to-width-down/1200?cb=20260516181149,
Renault Mégane R26.R 2008,58000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a3/FH6_Renault_Megane_R26.R.png/revision/latest/scale-to-width-down/1200?cb=20260516181145,
Ford Mustang Dark Horse 2024,59000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4a/FH6_Ford_Mustang_Dark_Horse.png/revision/latest/scale-to-width-down/1200?cb=20260516173950,
Audi RS 6 Avant 2015,60000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/18/FH6_Audi_RS_6_Avant_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516172221,
Cadillac CTS-V Sedan 2016,60000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4f/FH6_Cadillac_CTS-V_Sedan.png/revision/latest/scale-to-width-down/1200?cb=20260516173002,
Ford Mustang Shelby GT500 2013,60000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1a/FH6_Ford_Mustang_Shelby_GT500_2013.png/revision/latest/scale-to-width-down/1200?cb=20260516174722,
GMC Jimmy 1970,60000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/dd/FH6_GMC_Jimmy.png/revision/latest/scale-to-width-down/1200?cb=20260516174733,
Mazda MX-5 Cup 2017,60000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d6/FH6_Mazda_MX-5_Cup_2017.png/revision/latest/scale-to-width-down/1200?cb=20260516175401,
Nissan Z NISMO 2024,60000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/05/FH6_Nissan_Z_NISMO.png/revision/latest?cb=20260516180654,
Pontiac Firebird Trans Am 1977,60000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6f/FH6_Pontiac_Firebird_Trans_Am_1977.png/revision/latest?cb=20260516180839,
Toyota Supra RZ 1998,60000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/eb/FH6_Toyota_Supra_RZ.png/revision/latest?cb=20260516181502,
BMW Z4 M Coupé 2008,63000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/89/FH6_BMW_Z4_M_Coupe.png/revision/latest/scale-to-width-down/1000?cb=20260516172653,
Mercedes-AMG E 63 S 2018,63000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/df/FH6_Mercedes-AMG_E_63_S.png/revision/latest/scale-to-width-down/1200?cb=20260516175553,
BMW M4 Competition Coupé 2021,64000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/44/FH6_BMW_M4_Competition_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172637,
Chevrolet Camaro Z/28 2015,65000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/bb/FH6_Chevrolet_Camaro_Z28_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516172711,
Chevrolet Corvette Stingray Coupe 2020,65000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/55/FH6_Chevrolet_Corvette_Stingray_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516172720,
Ford Escort RS Cosworth 1992,65000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b8/FH6_Ford_Escort_RS_Cosworth.png/revision/latest/scale-to-width-down/1200?cb=20260516173927,
Ford Super Duty F-450 DRW PLATINUM 2020,65000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/17/FH6_Ford_F-450_Super_Duty_DRW_Platinum.png/revision/latest/scale-to-width-down/1200?cb=20260516174712,
HSV Limited Edition Gen-F GTS Maloo 2014,65000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/31/FH6_HSV_Limited_Edition_Gen-F_GTS_Maloo.png/revision/latest/scale-to-width-down/1200?cb=20260516174814,
Lincoln Continental 1962,65000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Lincoln_Continental.png/revision/latest/scale-to-width-down/1200?cb=20260516175337,
SIERRA Cars #23 Yokohama ALPHA 2020,65000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/11/FH6_Sierra_Cars_23_Yokohama_Alpha.png/revision/latest/scale-to-width-down/1200?cb=20260516181157,
BMW M2 2023,67000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_BMW_M2.png/revision/latest/scale-to-width-down/1200?cb=20260516172626,
Dodge Viper GTS ACR 1999,68000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f5/FH6_Dodge_Viper_GTS_ACR.png/revision/latest/scale-to-width-down/1200?cb=20260516173106,
Chevrolet Bel Air 1957,69000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/48/FH6_Chevrolet_Bel_Air.png/revision/latest/scale-to-width-down/1200?cb=20260516172706,
Ford Capri RS3100,69000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/12/FH6_Ford_Capri_RS3100.png/revision/latest/scale-to-width-down/1200?cb=20260516173923,
BMW i8 2015,70000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/03/FH6_BMW_i8.png/revision/latest/scale-to-width-down/1200?cb=20260516172618,
BMW M5 1988,70000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/59/FH6_BMW_M5_1988.png/revision/latest/scale-to-width-down/1200?cb=20260516172641,
Chevrolet Camaro ZL1 1LE 2018,70000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/73/FH6_Chevrolet_Camaro_ZL1_1LE.png/revision/latest/scale-to-width-down/1200?cb=20260516172712,
Chevrolet Impala Super Sport 409 1964,70000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Chevrolet_Impala_Super_Sport_409.png/revision/latest/scale-to-width-down/1200?cb=20260516172730,
Jeep Trailcat 2016,70000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/dc/FH6_Jeep_Trailcat.png/revision/latest?cb=20260516174833,
Mitsubishi Lancer Evolution VI GSR TM Edition 2001,70000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/2c/FH6_Mitsubishi_Lancer_Evolution_VI_GSR_TM_Edition.png/revision/latest?cb=20260516180409,
Toyota Land Cruiser 2025,70000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4a/FH6_Toyota_Land_Cruiser_25.png/revision/latest?cb=20260513191927,
DeLorean DMC-12 1982,72000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/27/FH6_DeLorean_DMC-12.png/revision/latest/scale-to-width-down/1200?cb=20260516173048,
Jeep Grand Cherokee Trackhawk 2018,72000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0c/FH6_Jeep_Grand_Cherokee_Trackhawk.png/revision/latest/scale-to-width-down/1200?cb=20260516174828,
Nissan Skyline GT-R 1992,72000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/cc/FH6_Nissan_Skyline_GT-R_V-Spec_1992.png/revision/latest/scale-to-width-down/1200?cb=20260516180646,
Alfa Romeo 4C 2014,73000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/91/FH6_Alfa_Romeo_4C.png/revision/latest/scale-to-width-down/1200?cb=20260516171725,
Dodge Durango SRT Hellcat 2021,73000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7a/FH6_Dodge_Durango_SRT_Hellcat.png/revision/latest/scale-to-width-down/1200?cb=20260516173322,
Mazda RX-3 1973,73000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/8a/FH6_Mazda_RX-3.png/revision/latest/scale-to-width-down/1200?cb=20260516175407,
Meyers Manx 2.0 2023,74000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Meyers_Manx_2.0.png/revision/latest/scale-to-width-down/1200?cb=20260516180347,
Audi RS 4 2006,75000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b9/FH6_Audi_RS_4.png/revision/latest/scale-to-width-down/1200?cb=20260516172216,
Austin-Healey 3000,75000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c7/FH6_Austin-Healey_3000_MkIII.png/revision/latest/scale-to-width-down/1200?cb=20260516171819,
Chevrolet Camaro Super Sport Coupe 1969,75000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Chevrolet_Camaro_Super_Sport_Coupe.png/revision/latest/scale-to-width-down/1200?cb=20260516173009,
Ford #25 'Brocky' Ultra4 Bronco RTR 2017,75000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ec/FH6_Ford_25_Brocky_Ultra4_Bronco_RTR.png/revision/latest/scale-to-width-down/1200?cb=20260516173919,
Ford Mustang Boss 302 1969,75000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/41/FH6_Ford_Mustang_Boss_302.png/revision/latest/scale-to-width-down/1200?cb=20260516173949,
Porsche 718 Cayman GTS 2018,75000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/24/FH6_Porsche_Cayman_GTS.png/revision/latest/scale-to-width-down/1200?cb=20260516181132,
SIERRA Cars 700R 2021,75000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/41/FH6_Sierra_Cars_700R.png/revision/latest?cb=20260516181158,
Chevrolet Corvette ZR-1 1995,76000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0e/FH6_Chevrolet_Corvette_ZR-1_1995.png/revision/latest/scale-to-width-down/1200?cb=20260516172725,
Ford Sierra Cosworth RS500 1987,79000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/bd/FH6_Ford_Sierra_RS500_Cosworth.png/revision/latest/scale-to-width-down/1200?cb=20260516174006,
Lexus LC 500 2021,79000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/61/FH6_Lexus_LC_500.png/revision/latest/scale-to-width-down/1200?cb=20260516175332,
Porsche Cayenne Turbo 2018,79000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/55/FH6_Porsche_Cayenne_Turbo_2018.png/revision/latest/scale-to-width-down/1200?cb=20260516181131,
Audi RS 7 Sportback 2021,80000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7c/FH6_Audi_RS_7_Sportback_2021.png/revision/latest/scale-to-width-down/1200?cb=20260516172608,
Nissan GT-R Black Edition (R35) 2012,80000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Nissan_GT-R_Black_Edition_R35.png/revision/latest/scale-to-width-down/1200?cb=20260516180628,
HSV GEN-F GTS 2014,81000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/83/FH6_HSV_GEN-F_GTS.png/revision/latest/scale-to-width-down/1200?cb=20260516174813,
Audi RS 6 Avant 2021,83000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/cc/FH6_Audi_RS_6_Avant_2021.png/revision/latest/scale-to-width-down/1200?cb=20260516172222,
BMW Isetta 300 Export 1957,84000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0b/FH6_BMW_Isetta_300_Export.png/revision/latest/scale-to-width-down/1200?cb=20260516172619,
Ford Mustang SVT Cobra R 1993,84000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ee/FH6_Ford_Mustang_SVT_Cobra_R_1993.png/revision/latest/scale-to-width-down/1200?cb=20260516174725,
Penhall The Cholla 2011,85000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/fa/FH6_Penhall_The_Cholla.png/revision/latest/scale-to-width-down/1200?cb=20260516180825,
Peugeot 207 Super 2000,85000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c5/FH6_Peugeot_207_Super_2000.png/revision/latest/scale-to-width-down/1200?cb=20260516180829,
Datsun 510 1970,86000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/33/FH6_Datsun_510.png/revision/latest/scale-to-width-down/1200?cb=20260516173040,
Dodge Challenger SRT Super Stock 2022,87000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/49/FH6_Dodge_Challenger_SRT_Super_Stock.png/revision/latest/scale-to-width-down/1200?cb=20260516173314,
Ford Mustang Shelby GT350R 2016,88000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/96/FH6_Ford_Mustang_Shelby_GT350R.png/revision/latest/scale-to-width-down/1200?cb=20260516174721,
Cadillac CT5-V Blackwing 2022,90000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f8/FH6_Cadillac_CT5-V_Blackwing.png/revision/latest/scale-to-width-down/1200?cb=20260516172659,
Chevrolet Chevelle Super Sport 454 1970,90000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d2/FH6_Chevrolet_Chevelle_Super_Sport_454.png/revision/latest/scale-to-width-down/1200?cb=20260516172714,
Dodge Challenger SRT Demon 2018,90000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f4/FH6_Dodge_Challenger_SRT_Demon.png/revision/latest?cb=20260516173311,
KTM X-Bow GT4 2018,90000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b1/FH6_KTM_X-Bow_GT4.png/revision/latest/scale-to-width-down/1200?cb=20260516175059,
Mercedes-AMG GT S 2015,90000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c9/FH6_Mercedes-AMG_GT_S.png/revision/latest/scale-to-width-down/1200?cb=20260516175559,
Mitsubishi #1 Sierra Sierra Enterprises Lancer Evolution Time Attack 2005,90000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c2/FH6_Mitsubishi_1_Sierra_Sierra_Enterprises_Lancer_Evolution_Time_Attack.png/revision/latest/scale-to-width-down/1200?cb=20260516180400,
Audi RS e-tron GT 2021,95000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/22/FH6_Audi_RS_e-tron_GT.png/revision/latest/scale-to-width-down/1200?cb=20260516172609,
GMC HUMMER EV Pickup 2022,95000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4a/FH6_GMC_HUMMER_EV_Pickup.png/revision/latest/scale-to-width-down/1200?cb=20260516174732,
Jimco #179 Hammerhead Class 1 2020,95000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ea/FH6_Jimco_179_Hammerhead_Class_1.png/revision/latest/scale-to-width-down/1200?cb=20260516175047,
Audi R8 Coupé V10 plus 5.2 FSI quattro 2013,100000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/eb/FH6_Audi_R8_Coupe_V10_plus_5.2_FSI_quattro.png/revision/latest/scale-to-width-down/1200?cb=20260516171756,
BMW M8 Competition Coupé 2020,100000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1b/FH6_BMW_M8_Competition_Coupe.png/revision/latest?cb=20260516172650,
Chevrolet Corvette Z06 2015,100000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e1/FH6_Chevrolet_Corvette_Z06_2015.png/revision/latest/scale-to-width-down/1200?cb=20260516172722,
Mazda #123 Mad Mike 808 Wagon 'FURSTY' 1974,100000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/8a/FH6_Mazda_123_Mad_Mike_808_Wagon_FURSTY.png/revision/latest/scale-to-width-down/1200?cb=20260516175352,
Mitsubishi #269 Attacking the Clock Racing Minicab Time Attack 1990,100000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/10/FH6_Mitsubishi_269_Attacking_the_Clock_Racing_Minicab_Time_Attack.png/revision/latest/scale-to-width-down/1200?cb=20260516180401,
