name,value,rarity,weight,image,desc
Mercedes-AMG GT R 2017,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/02/FH6_Mercedes-AMG_GT_R.png/revision/latest/scale-to-width-down/1200?cb=20260516175558,
MINI John Cooper Works GP 2021,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c0/FH6_MINI_John_Cooper_Works_GP_2021.png/revision/latest?cb=20260516180356,
Mitsubishi Lancer Evolution IX MR 2006,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e7/FH6_Mitsubishi_Lancer_Evolution_IX_MR.png/revision/latest/scale-to-width-down/1200?cb=20260516180408,
Nissan 240SX 1993,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_Nissan_240SX.png/revision/latest/scale-to-width-down/1200?cb=20260516180424,
Nissan 370Z 2010,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b5/FH6_Nissan_370Z.png/revision/latest/scale-to-width-down/1200?cb=20260516180426,
Nissan Fairlady Z 432 1969,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ad/FH6_Nissan_Fairlady_Z_432.png/revision/latest/scale-to-width-down/1200?cb=20260516180428,
Nissan Skyline GT-R V-Spec 1997,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d1/FH6_Nissan_Skyline_GT-R_V-Spec_1997.png/revision/latest/scale-to-width-down/1200?cb=20260516180648,
Porsche 911 GT3 RS 2019,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/5a/FH6_Porsche_911_GT3_RS_2019.png/revision/latest/scale-to-width-down/1200?cb=20260516180900,
Porsche Macan LPR Rally Raid 2018,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7d/FH6_Porsche_Macan_LPR_Rally_Raid.png/revision/latest/scale-to-width-down/1200?cb=20260516181133,
Renault 8 Gordini 1967,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/63/FH6_Renault_8_Gordini.png/revision/latest/scale-to-width-down/1200?cb=20260516181140,
RJ Anderson #37 Polaris RZR Pro 4 Truck 2021,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/70/FH6_RJ_Anderson_37_Polaris_RZR_Pro_4_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516181150,
Subaru STI S209 2019,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/13/FH6_Subaru_STI_S209.png/revision/latest/scale-to-width-down/1200?cb=20260516181412,
Toyota 86 'Stories' 2013,250000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d0/FH6_Toyota_86_Stories.png/revision/latest?cb=20260516181424,
Toyota Altezza RS200 Z EDITION 1999,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c4/FH6_Toyota_Celica_GT-Four_RC_ST185.png/revision/latest?cb=20260516181430,
Toyota Corolla SR5 1974,250000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/99/FH6_Toyota_Corolla_SR5.png/revision/latest/scale-to-width-down/1200?cb=20260516181435,
Toyota Land Cruiser Arctic Trucks AT37 2016,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/8b/FH6_Toyota_Land_Cruiser_Arctic_Trucks_AT37.png/revision/latest?cb=20260516181449,
Toyota MR2 SC 1989,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/3e/FH6_Toyota_MR2_SC.png/revision/latest?cb=20260516181451,
Toyota Sports 800 1965,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/30/FH6_Toyota_Sports_800.png/revision/latest?cb=20260513193437,
Toyota Starlet Glanza V 1996,250000,COMMON,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d5/FH6_Toyota_Starlet_Glanza_V.png/revision/latest/scale-to-width-down/1200?cb=20260516181459,
TVR Griffith 2018,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/9c/FH6_TVR_Griffith.png/revision/latest?cb=20260516181612,
Volkswagen Rallye Golf 1989,250000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0d/FH6_Volkswagen_Rallye_Golf.png/revision/latest?cb=20260516181633,
Buick Regal GNX 1987,255000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0f/FH6_Buick_Regal_GNX.png/revision/latest/scale-to-width-down/1200?cb=20260516172655,
McLaren 600LT Coupé 2018,260000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a6/FH6_McLaren_600LT.png/revision/latest/scale-to-width-down/1200?cb=20260516175541,
McLaren 620R 2021,260000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/06/FH6_McLaren_620R.png/revision/latest/scale-to-width-down/1200?cb=20260516175542,
Porsche 911 GT3 2021,260000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/08/FH6_Porsche_911_GT3_2021.png/revision/latest/scale-to-width-down/1200?cb=20260516180857,
Chevrolet Corvette 1953,269000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/58/FH6_Chevrolet_Corvette_1953.png/revision/latest/scale-to-width-down/1200?cb=20260516172715,
Nissan GT-R NISMO (R35) 2020,270000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/66/FH6_Nissan_GT-R_NISMO_R35.png/revision/latest/scale-to-width-down/1200?cb=20260516180626,
Aston Martin DBS Superleggera 2019,275000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/fb/FH6_Aston_Martin_DBS_Superleggera.png/revision/latest/scale-to-width-down/1200?cb=20260516171743,
DeBerti Ford Super Duty F-250 Lariat 'Transformer' 2019,275000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f4/FH6_DeBerti_Ford_Super_Duty_F-250_Lariat_Transformer.png/revision/latest/scale-to-width-down/1200?cb=20260516173044,
Formula Drift #777 Chevrolet Corvette 2013,275000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/d6/FH6_Formula_Drift_777_Chevrolet_Corvette.png/revision/latest/scale-to-width-down/1200?cb=20260516174022,
Peugeot 205 Turbo 16 1984,275000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1d/FH6_Peugeot_205_Turbo_16.png/revision/latest/scale-to-width-down/1200?cb=20260516180828,
Porsche 911 Turbo S 2023,275000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/66/FH6_Porsche_911_Turbo_S_2023.png/revision/latest/scale-to-width-down/1200?cb=20260516180905,
Audi R8 V10 performance 2020,281000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ef/FH6_Audi_R8_V10_performance.png/revision/latest/scale-to-width-down/1200?cb=20260513194102,
Dodge Viper ACR 2016,290000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/93/FH6_Dodge_Viper_ACR.png/revision/latest/scale-to-width-down/1200?cb=20260516173324,
Alumicraft #6165,300000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/91/FH6_Alumicraft_6165_Trick_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516171734,
Dodge Dart HEMI Super Stock 1968,300000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/28/FH6_Dodge_Dart_HEMI_Super_Stock.png/revision/latest/scale-to-width-down/1200?cb=20260516173320,
Funco Motorsports F9 2018,300000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c9/FH6_Funco_Motorsports_F9.png/revision/latest/scale-to-width-down/1200?cb=20260516174731,
Nissan #11 Tomica Skyline Turbo Super Silhouette 1983,301000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4a/FH6_Nissan_11_Tomica_Skyline_Turbo_Super_Silhouette.png/revision/latest?cb=20260516180417,
Ferrari J50 Preorder Car 2017,309000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/44/FH6_Ferrari_J50_Preorder_Car.png/revision/latest/scale-to-width-down/1200?cb=20260516173907,
Alfa Romeo 8C Competizione 2007,312000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7a/FH6_Alfa_Romeo_8C_Competizione.png/revision/latest/scale-to-width-down/1200?cb=20260516171726,
Honda #52 Evasive Motorsports S2000,320000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/ef/FH6_Honda_52_Evasive_Motorsports_S2000_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260516174748,
Noble M600 2010,322000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e1/FH6_Noble_M600.png/revision/latest?cb=20260516180656,
Honda NSX-R 2005,325000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/ce/FH6_Honda_NSX-R_2005.png/revision/latest/scale-to-width-down/1200?cb=20260516175039,
Hyundai N Vision 74 2022,325000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/02/FH6_Hyundai_N_Vision_74.png/revision/latest/scale-to-width-down/1200?cb=20260516174818,
Lamborghini Huracán EVO Spyder 2022,325000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/23/FH6_Lamborghini_Huracan_EVO_Spyder.png/revision/latest?cb=20260713205820,
Lamborghini Huracán Sterrato 2023,325000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/bb/FH6_Lamborghini_Huracan_Sterrato.png/revision/latest/scale-to-width-down/1200?cb=20260516175113,
Lamborghini Huracán STO 2020,325000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/7a/FH6_Lamborghini_Huracan_STO.png/revision/latest/scale-to-width-down/1200?cb=20260516175115,
Subaru Impreza 22B-STi Version 1998,330000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/79/FH6_Subaru_Impreza_22B_STi-Version.png/revision/latest?cb=20260516181207,
Ferrari F8 Tributo 2019,333000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ac/FH6_Ferrari_F8_Tributo.png/revision/latest/scale-to-width-down/1200?cb=20260516173353,
Alfa Romeo Giulia Sprint GTA Stradale 1965,343000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/35/FH6_Alfa_Romeo_Giulia_Sprint_GTA_Stradale.png/revision/latest/scale-to-width-down/1200?cb=20260516171730,
Lamborghini Aventador LP700-4 2012,345000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/ad/FH6_Lamborghini_Aventador_LP_700-4.png/revision/latest/scale-to-width-down/1200?cb=20260516175100,
Ferrari 512 TR 1992,350000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/2/24/FH6_Ferrari_512_TR.png/revision/latest/scale-to-width-down/1200?cb=20260516173345,
Ford Ranger T6 Rally Raid 2014,350000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/78/FH6_Ford_Ranger_T6_Rally_Raid.png/revision/latest/scale-to-width-down/1200?cb=20260516174727,
Jimco #240 Fastball Racing Spec Trophy Truck 2019,350000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/49/FH6_Jimco_240_Fastball_Racing_Spec_Trophy_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516175049,
Mazda Furai 2008,353000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/8f/FH6_Mazda_Furai.png/revision/latest/scale-to-width-down/1200?cb=20260511230909,
Ferrari 430 Scuderia 2007,355000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/53/FH6_Ferrari_430_Scuderia.png/revision/latest/scale-to-width-down/1200?cb=20260516173335,
McLaren 765LT Coupé 2021,358000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/cf/FH6_McLaren_765LT.png/revision/latest/scale-to-width-down/1200?cb=20260516175544,
Mercedes-Benz SL 65 AMG Black Series 2009,360000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/41/FH6_Mercedes-Benz_SL_65_AMG.png/revision/latest/scale-to-width-down/1200?cb=20260516175617,
Lamborghini Huracán Tecnica 2022,365000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f2/FH6_Lamborghini_Huracan_Tecnica.png/revision/latest/scale-to-width-down/1200?cb=20260516175116,
Lamborghini Revuelto 2024,365000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/4/4d/FH6_Lamborghini_Revuelto.png/revision/latest/scale-to-width-down/1200?cb=20260516175119,
Hennessey Ford F-150 VelociRaptor 6x6 2019,375000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/60/FH6_Hennessey_VelociRaptor_6x6.png/revision/latest/scale-to-width-down/1200?cb=20260516174741,
Lamborghini Diablo SV 1997,375000,BARN FIND,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/3c/FH6_Lamborghini_Diablo_SV.png/revision/latest/scale-to-width-down/1200?cb=20260516175108,
Ferrari 296 GTB 2022,380000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/86/FH6_Ferrari_296_GTB.png/revision/latest/scale-to-width-down/1200?cb=20260516173333,
Ferrari Dino 246 GT 1969,390000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/64/FH6_Ferrari_Dino_246_GT.png/revision/latest/scale-to-width-down/1200?cb=20260516173350,
Porsche 911 Rallye 2023,390000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6c/FH6_Porsche_911_Rallye.png/revision/latest/scale-to-width-down/1200?cb=20260516180903,
Ferrari 812 Superfast 2017,395000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/fb/FH6_Ferrari_812_Superfast.png/revision/latest/scale-to-width-down/1200?cb=20260516173349,
Honda Ridgeline Baja Trophy Truck 2015,400000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/52/FH6_Honda_Ridgeline_Baja_Trophy_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516175042,
Lotus Scura Motorsports Exige WTAC 2018,400000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/be/FH6_Lotus_Scura_Motorsport_Exige_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260516175345,
Nissan #36 Dream Project S15 Silvia WTAC 2000,400000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a1/FH6_Nissan_36_Silvia_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260516180423,
Toyota #1 T100 Baja Truck 1993,400000,LEGENDARY,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/90/FH6_Toyota_1_T100_Baja_Truck.png/revision/latest?cb=20260516181422,
Ford #4 Ford Focus RS 2001,415000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/5/51/FH6_Ford_4_Focus_RS.png/revision/latest/scale-to-width-down/1200?cb=20260516173914,
Nissan Skyline H/T 2000,416000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/a0/FH6_Nissan_Skyline_HT_2000GT-R.png/revision/latest/scale-to-width-down/1200?cb=20260516180651,
Ford RS200 Evolution 1985,420000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/97/FH6_Ford_RS200_Evolution.png/revision/latest/scale-to-width-down/1200?cb=20260516174004,
Toyota J&J Motorsport Supra WTAC 1995,420000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/33/FH6_Toyota_J%26J_Motorsport_Supra_WTAC.png/revision/latest/scale-to-width-down/1200?cb=20260516181443,
Porsche 911 GT3 RS 2023,424000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b2/FH6_Porsche_911_GT3_RS_2023.png/revision/latest?cb=20260516180901,
MINI X-Raid John Cooper Works Buggy 2018,425000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/d/da/FH6_MINI_X-Raid_John_Cooper_Works_Buggy.png/revision/latest/scale-to-width-down/1200?cb=20260516180359,
Mercedes-AMG GT Black Series 2021,440000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/64/FH6_Mercedes-AMG_GT_Black_Series.png/revision/latest/scale-to-width-down/1200?cb=20260516175557,
Ford #11 Rockstar F-150 Trophy Truck 2014,450000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/f4/FH6_Ford_11_Rockstar_F-150_Trophy_Truck.png/revision/latest/scale-to-width-down/1200?cb=20260516173917,
Ford #2069,450000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/f/fa/FH6_Ford_2069_Ford_Performance_Bronco_R.png/revision/latest/scale-to-width-down/1200?cb=20260516173921,
Honda NSX-R 1992,450000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/a/aa/FH6_Honda_NSX-R_1992.png/revision/latest/scale-to-width-down/1200?cb=20260516175038,
Aston Martin DB5 1964,500000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/bd/FH6_Aston_Martin_DB5.png/revision/latest/scale-to-width-down/1200?cb=20260516171741,
BMW M2 Forza Edition 2023,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/8/83/FH6_BMW_M2_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516172624,
Dodge Viper GTS ACR Forza Edition 1999,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1f/FH6_Dodge_Viper_GTS_ACR_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516173103,
Ferrari 458 Speciale 2013,500000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/6e/FH6_Ferrari_458_Speciale.png/revision/latest/scale-to-width-down/1200?cb=20260516173341,
Ferrari F12tdf 2015,500000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/6/64/FH6_Ferrari_Dino_246_GT.png/revision/latest/scale-to-width-down/1200?cb=20260516173350,
Ford F-150 XLT Lariat Forza Edition 1986,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0f/FH6_Ford_F-150_XLT_Lariat_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516173932,
Ford GT 2017,500000,EPIC,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/71/FH6_Ford_GT_2017.png/revision/latest/scale-to-width-down/1200?cb=20260516173947,
Ford Mustang GT 2+2 Fastback Forza Edition 1968,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/12/FH6_Ford_Mustang_GT_2%2B2_Fastback_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516174715,
Ford Super Duty F-450 DRW PLATINUM Forza Edition 2020,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/3/32/FH6_Ford_F-450_Super_Duty_DRW_Platinum_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516173935,
Holden Torana A9X 1977,500000,RARE,1,https://static.wikia.nocookie.net/forzamotorsport/images/1/1d/FH6_Holden_Torana_A9X.png/revision/latest/scale-to-width-down/1200?cb=20260516174744,
Lotus Evija Forza Edition 2020,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/70/FH6_Lotus_Evija_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516175342,
Mazda MX-5 Miata Forza Edition 1994,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/e/e8/FH6_Mazda_MX-5_Miata_Forza_Edition.png/revision/latest?cb=20260516175404,
Mazda RX-3 Forza Edition 1973,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c0/FH6_Mazda_RX-3_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516175406,
Nissan S-Cargo Forza Edition 1989,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/7/75/FH6_Nissan_S-Cargo_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516180637,
Subaru BRZ Forza Edition 2022,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/0/0b/FH6_Subaru_BRZ_2022_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516181204,
Toyota Sprinter Trueno GT-APEX Forza Edition 1985,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/c/c7/FH6_Toyota_Sprinter_Trueno_GT_Apex_Forza_Edition.png/revision/latest/scale-to-width-down/1200?cb=20260516181456,
Toyota Tacoma TRD Pro Forza Edition 2019,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/9/99/FH6_Toyota_Tacoma_TRD_Pro_Forza_Edition.png/revision/latest?cb=20260516181609,
Wuling Sunshine S Forza Edition 2020,500000,FORZA EDITION,1,https://static.wikia.nocookie.net/forzamotorsport/images/b/b2/FH6_Wuling_Sunshine_S_Forza_Edition.png/revision/latest?cb=20260516181639,
